"MAKEID","MODELID","YEARID","ODSMAKEID","ODSMODELID","ODSYEARID"
"20000015","20000581","20002705","20015","21775","20171"
"20000015","20000581","20002706","20015","21775","20172"
"20000015","20000581","20002709","20015","21775","20175"
"20000015","20000581","20002710","20015","21775","20176"
"20000015","20000581","20002711","20015","21775","20177"
"20000015","20000581","20002712","20015","21775","20178"
"20000015","20000581","20002713","20015","21775","20179"
"20000015","20000581","20002714","20015","21775","20180"
"20000015","20000581","20002715","20015","21775","20181"
"20000015","20000581","20002716","20015","21775","20182"
"20000015","20000581","20002717","20015","21775","20183"
"20000015","20000581","20002718","20015","21775","20184"
"20000015","20000581","20002719","20015","21775","20185"
"20000015","20000581","20002720","20015","21775","20186"
"20000015","20000581","20002721","20015","21775","20187"
"20000015","20000581","20002722","20015","21775","20188"
"20000015","20000581","20002723","20015","21775","20189"
"20000015","20000581","20002724","20015","21775","20190"
"20000015","20000581","20002725","20015","21775","20191"
"20000015","20000581","20002726","20015","21775","20192"
"20000015","20000581","20002727","20015","21775","20193"
"20000015","20000581","20002728","20015","21775","20194"
"20000015","20000581","20002729","20015","21775","20195"
"20000015","20000581","20002730","20015","21775","20196"
"20000015","20000581","20002731","20015","21775","20197"
"20000015","20000614","20002654","20015","21809","20120"
"20000015","20000614","20002655","20015","21809","20121"
"20000015","20000614","20002656","20015","21809","20122"
"20000015","20000614","20002657","20015","21809","20123"
"20000015","20000614","20002658","20015","21809","20124"
"20000015","20000614","20002659","20015","21809","20125"
"20000015","20000614","20002660","20015","21809","20126"
"20000015","20000614","20002661","20015","21809","20127"
"20000015","20000614","20002662","20015","21809","20128"
"20000015","20000614","20002663","20015","21809","20129"
"20000015","20000614","20002664","20015","21809","20130"
"20000015","20000614","20002709","20015","21809","20175"
"20000015","20000614","20002710","20015","21809","20176"
"20000015","20000614","20002711","20015","21809","20177"
"20000015","20000614","20002712","20015","21809","20178"
"20000015","20000614","20002713","20015","21809","20179"
"20000015","20000614","20002714","20015","21809","20180"
"20000015","20000614","20002715","20015","21809","20181"
"20000015","20000614","20002716","20015","21809","20182"
"20000015","20000614","20002717","20015","21809","20183"
"20000015","20000614","20002718","20015","21809","20184"
"20000015","20000614","20002719","20015","21809","20185"
"20000015","20000614","20002720","20015","21809","20186"
"20000015","20000639","20002641","20015","21834","20107"
"20000015","20000675","20002651","20015","21870","20117"
"20000015","20000675","20002652","20015","21870","20118"
"20000015","20000675","20002653","20015","21870","20119"
"20000015","20000675","20002654","20015","21870","20120"
"20000015","20000675","20002655","20015","21870","20121"
"20000015","20000675","20002656","20015","21870","20122"
"20000015","20000675","20002657","20015","21870","20123"
"20000015","20000675","20002658","20015","21870","20124"
"20000015","20000675","20002659","20015","21870","20125"
"20000015","20000675","20002663","20015","21870","20129"
"20000015","20000675","20002707","20015","21870","20173"
"20000015","20000675","20002708","20015","21870","20174"
"20000015","20000675","20002709","20015","21870","20175"
"20000015","20000675","20002710","20015","21870","20176"
"20000015","20000675","20002711","20015","21870","20177"
"20000015","20000675","20002712","20015","21870","20178"
"20000015","20000675","20002713","20015","21870","20179"
"20000015","20000675","20002714","20015","21870","20180"
"20000015","20000675","20002715","20015","21870","20181"
"20000015","20000679","20002666","20015","21874","20132"
"20000015","20000679","20002667","20015","21874","20133"
"20000015","20000679","20002668","20015","21874","20134"
"20000015","20000679","20002669","20015","21874","20135"
"20000015","20000679","20002670","20015","21874","20136"
"20000015","20000679","20002671","20015","21874","20137"
"20000015","20000679","20002672","20015","21874","20138"
"20000015","20000679","20002673","20015","21874","20139"
"20000015","20000679","20002674","20015","21874","20140"
"20000015","20000679","20002675","20015","21874","20141"
"20000015","20000679","20002676","20015","21874","20142"
"20000015","20000679","20002677","20015","21874","20143"
"20000015","20000679","20002678","20015","21874","20144"
"20000015","20000679","20002679","20015","21874","20145"
"20000015","20000679","20002722","20015","21874","20188"
"20000015","20000679","20002723","20015","21874","20189"
"20000015","20000679","20002724","20015","21874","20190"
"20000015","20000679","20002725","20015","21874","20191"
"20000015","20000679","20002726","20015","21874","20192"
"20000015","20000679","20002727","20015","21874","20193"
"20000015","20000679","20002728","20015","21874","20194"
"20000015","20000679","20002729","20015","21874","20195"
"20000015","20000679","20002730","20015","21874","20196"
"20000015","20000679","20002731","20015","21874","20197"
"20000015","20000679","20002732","20015","21874","20198"
"20000015","20000679","20002733","20015","21874","20199"
"20000015","20000679","20002734","20015","21874","20200"
"20000015","20000679","20002735","20015","21874","20201"
"20000015","20000679","20002736","20015","21874","27381"
"20000015","20000679","20002737","20015","21874","34923"
"20000015","20000731","20002643","20015","21927","20109"
"20000015","20000731","20002644","20015","21927","20110"
"20000015","20000731","20002645","20015","21927","20111"
"20000015","20000731","20002646","20015","21927","20112"
"20000015","20000731","20002648","20015","21927","20114"
"20000015","20000731","20002652","20015","21927","20118"
"20000015","20000731","20002653","20015","21927","20119"
"20000015","20000731","20002655","20015","21927","20121"
"20000015","20000731","20002656","20015","21927","20122"
"20000015","20000731","20002657","20015","21927","20123"
"20000015","20000731","20002698","20015","21927","20164"
"20000015","20000731","20002699","20015","21927","20165"
"20000015","20000731","20002700","20015","21927","20166"
"20000015","20000731","20002704","20015","21927","20170"
"20000015","20000731","20002707","20015","21927","20173"
"20000015","20000731","20002708","20015","21927","20174"
"20000015","20000731","20002709","20015","21927","20175"
"20000015","20000731","20002710","20015","21927","20176"
"20000015","20000731","20002711","20015","21927","20177"
"20000015","20000731","20002712","20015","21927","20178"
"20000015","20000731","20002713","20015","21927","20179"
"20000015","20000904","20002657","20015","22102","20123"
"20000015","20000904","20002658","20015","22102","20124"
"20000015","20000904","20002659","20015","22102","20125"
"20000015","20000904","20002712","20015","22102","20178"
"20000015","20000904","20002713","20015","22102","20179"
"20000015","20000904","20002714","20015","22102","20180"
"20000015","20000904","20002715","20015","22102","20181"
"20000015","20000918","20002663","20015","22116","20129"
"20000015","20000918","20002709","20015","22116","20175"
"20000015","20000936","20002701","20015","22134","20167"
"20000015","20000936","20002704","20015","22134","20170"
"20000015","20000941","20002652","20015","22139","20118"
"20000015","20000966","20002668","20015","22164","20134"
"20000015","20000966","20002669","20015","22164","20135"
"20000015","20000966","20002670","20015","22164","20136"
"20000015","20000966","20002671","20015","22164","20137"
"20000015","20000966","20002672","20015","22164","20138"
"20000015","20000966","20002673","20015","22164","20139"
"20000015","20000966","20002674","20015","22164","20140"
"20000015","20000966","20002675","20015","22164","20141"
"20000015","20000966","20002676","20015","22164","20142"
"20000015","20000966","20002677","20015","22164","20143"
"20000015","20000966","20002678","20015","22164","20144"
"20000015","20000966","20002679","20015","22164","20145"
"20000015","20000966","20002724","20015","22164","20190"
"20000015","20000966","20002725","20015","22164","20191"
"20000015","20000966","20002726","20015","22164","20192"
"20000015","20000966","20002727","20015","22164","20193"
"20000015","20000966","20002728","20015","22164","20194"
"20000015","20000966","20002729","20015","22164","20195"
"20000015","20000966","20002730","20015","22164","20196"
"20000015","20000966","20002731","20015","22164","20197"
"20000015","20000966","20002732","20015","22164","20198"
"20000015","20000966","20002733","20015","22164","20199"
"20000015","20000966","20002734","20015","22164","20200"
"20000015","20000966","20002735","20015","22164","20201"
"20000015","20000966","20002736","20015","22164","27381"
"20000015","20000966","20002737","20015","22164","34923"
"20000015","20000966","20002738","20015","22164","39723"
"20000015","20000966","20002739","20015","22164","47272"
"20000015","20000966","20002740","20015","22164","51683"
"20000015","20000966","20002741","20015","22164","56007"
"20000015","20000966","20002742","20015","22164","58487"
"20000015","20000966","30031936","20015","22164","30031936"
"20000015","20000975","20002659","20015","22173","20125"
"20000015","20000975","20002660","20015","22173","20126"
"20000015","20000975","20002661","20015","22173","20127"
"20000015","20000975","20002662","20015","22173","20128"
"20000015","20000975","20002663","20015","22173","20129"
"20000015","20000975","20002715","20015","22173","20181"
"20000015","20000975","20002716","20015","22173","20182"
"20000015","20000975","20002717","20015","22173","20183"
"20000015","20000975","20002718","20015","22173","20184"
"20000015","20000977","20002660","20015","22175","20126"
"20000015","20000979","20002660","20015","22177","20126"
"20000015","20000979","20002715","20015","22177","20181"
"20000015","20001015","20002651","20015","22214","20117"
"20000015","20001015","20002652","20015","22214","20118"
"20000015","20001015","20002653","20015","22214","20119"
"20000015","20001015","20002656","20015","22214","20122"
"20000015","20001015","20002707","20015","22214","20173"
"20000015","20001015","20002708","20015","22214","20174"
"20000015","20001015","20002712","20015","22214","20178"
"20000015","20001057","20002679","20015","22256","20145"
